2011-07-24GMT17:44:34 51.042098 13.809449
2011-07-24GMT17:45:04 51.042013 13.80914
2011-07-24GMT17:45:05 51.042013 13.80914
2011-07-24GMT17:46:52 51.041933 13.809864
2011-07-24GMT17:48:20 51.041758 13.809507
2011-07-24GMT17:48:39 51.041834 13.809595
2011-07-24GMT17:49:17 51.041838 13.809516
2011-07-24GMT17:49:58 51.041833 13.809484
2011-07-24GMT18:49:40 51.041833 13.809484
2011-07-24GMT18:51:10 51.041833 13.809484
2011-07-24GMT19:07:59 51.040513 13.81166
2011-07-24GMT19:09:12 51.040513 13.81166
2011-07-24GMT19:12:40 51.045492 13.813257
2011-07-24GMT19:14:14 51.052143 13.80651
2011-07-24GMT19:16:15 51.047883 13.817494
2011-07-24GMT19:17:15 51.053798 13.791011
2011-07-24GMT19:18:18 51.053798 13.791011
2011-07-24GMT19:20:15 51.052589 13.779436
2011-07-24GMT19:21:15 51.052589 13.779436
2011-07-24GMT19:26:15 51.047883 13.817494
2011-07-24GMT19:27:21 51.051986 13.779656
2011-07-24GMT19:29:15 51.053002 13.781325
2011-07-24GMT19:30:15 51.051986 13.779656
2011-07-24GMT19:31:18 51.051986 13.779656
2011-07-24GMT19:33:15 51.053127 13.781045
2011-07-24GMT19:38:23 51.053122 13.758251
2011-07-24GMT19:39:30 51.051134 13.752714
2011-07-24GMT19:40:26 51.054512 13.748299
2011-07-24GMT19:41:19 51.061721 13.752126
2011-07-24GMT19:43:19 51.062953 13.752106
2011-07-24GMT19:44:18 51.064223 13.752564
2011-07-24GMT19:46:16 51.064972 13.75307
2011-07-24GMT19:47:18 51.064486 13.754613
2011-07-24GMT19:49:18 51.064435 13.755584
2011-07-24GMT19:50:18 51.064259 13.757078
2011-07-24GMT19:52:19 51.064181 13.757234
2011-07-24GMT20:08:18 51.064339 13.755802
2011-07-24GMT20:09:18 51.064104 13.756902
2011-07-24GMT20:10:18 51.06431 13.755845
2011-07-24GMT20:12:18 51.064176 13.756654
2011-07-24GMT20:13:18 51.064111 13.756891
2011-07-24GMT20:14:26 51.064082 13.756895
2011-07-24GMT20:24:19 51.064345 13.755458
2011-07-24GMT20:25:22 51.064345 13.755458
2011-07-24GMT20:25:23 51.064363 13.755426
2011-07-24GMT20:36:28 51.064358 13.755412
2011-07-24GMT21:37:23 51.064452 13.754987
2011-07-24GMT22:37:28 51.064466 13.754912
2011-07-24GMT23:17:28 51.064541 13.7544
2011-07-24GMT23:20:30 51.064111 13.752526
2011-07-24GMT23:21:30 51.062927 13.752049
2011-07-24GMT23:23:34 51.063018 13.751606
2011-07-24GMT23:34:33 51.046472 13.795898
2011-07-24GMT23:35:33 51.043234 13.803341
2011-07-24GMT23:36:33 51.041636 13.808305
2011-07-24GMT23:37:33 51.041636 13.808305
2011-07-24GMT23:38:36 51.03592 13.808463
2011-07-24GMT23:39:31 51.041695 13.809398
2011-07-24GMT23:40:31 51.041695 13.809398
